Collect_dt,Sampling,Lat,Lon,geometry,DO  ,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,TDS,SS  ,VSS ,TOC ,CN   ,FEC_COL,Chlorophyll-A,Cl,F    ,SO4   ,ALK,As sol,Ba tot,Cu sol,Fe sol,Mn sol,Ni sol,Zn sol,Hg LL,Ca tot,Mg tot,Hardness,B tot,sn_ph_upper,sn_ph_lower,sn_P,sn_DO,sn_CL,sn_FEC,sn_TDS,sn_NH3,sn_F,sn_SO4,vo_ph,vo_DO,vo_NH3_N,vo_Tot P,vo_TDS,vo_FEC_COL,vo_Cl,vo_F,vo_SO4,vo_As sol,vo_Ba tot,vo_Cu sol,vo_Fe sol,vo_Mn sol,vo_Ni sol,vo_Zn sol,vo_Hg LL,vo_Ca tot,vo_Mg tot,vo_Hardness,vo_B tot,vo_CN,Q_pH,sn_ph_eff,k_const,Wn_ph,WQI,year,month,Q_DO,Q_Cl,Q_FEC_COL,Q_TDS,Q_NH3_N,Q_F,Q_SO4
2024-08-28,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),6.82,7.5,5.815,0.3,1.04,0.43,418.0,6.0,4.0,5.0,0.005,170.0,4.9,106.996,0.459,66.052,129.7,0.002,0.01821,0.002,0.02,0.00489,0.00376,0.01,1.444,49.23,18.8,200.0,0.13443,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,14.615127296775627,1444.5644382,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5142555536399622,0.5047518512133208,25.72506792530621,2024,8,81.04166666666666,21.3992,85.0,27.866666666666667,1.5082801289318906,3.140581608900964,4.572450923844153
2024-08-28,WW_129,41.64097222,-87.69861111,POINT (-87.69861111 41.64097222),5.27,7.6,0.5,0.3,1.0,0.15,372.0,5.0,4.0,7.45,,,,,,,,0.002,,0.002,0.07921,0.025,0.002,0.01,,,,,,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.667466170331176,0.5558220567770586,32.61138194628223,2024,8,97.1875,,,24.8,1.7613695004928893,,
2024-08-28,WW_130,41.64458333,-87.67522222,POINT (-87.67522222 41.64458333),3.84,7.4,0.53,0.3,1.0,0.15,226.0,25.0,5.0,8.47,,,,,,,,0.002,,0.002,0.13898,0.05118,0.002,0.01,,,,,,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.71077044365651,0.57025681455217,38.46421343442678,2024,8,112.08333333333334,,,15.066666666666666,1.3059587905198942,,
2024-09-03,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.46,6.9,5.047,0.3,1.0,0.39,424.0,4.0,4.0,5.0,0.005,9.0,2.8,85.544,0.402,61.713,122.2,0.002,0.0194,0.002,0.02,0.01471,0.00293,0.01,,43.8,16.16,176.0,0.12496,9.5,6.5,0.05,5,500,200,1500,39.15835902948058,13.641324992927256,1378.9557548000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5611116351057488,0.5203705450352496,33.46929929138727,2024,9,105.625,17.1088,4.5,28.266666666666666,0.7661199484231282,2.946927810959923,4.475343011201304
2024-09-09,WW_109,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111),7.31,9.8,9.811,0.3,1.0,1.59,528.0,17.0,4.0,5.76,0.005,170.0,1.1,152.519,0.444,66.089,130.4,0.00219,0.02608,0.00234,0.02763,0.01186,0.00386,0.0105,4.267,52.17,23.94,229.0,0.20923,9.5,6.5,0.05,5,500,200,1500,0.5576378283968598,15.722524563273058,1505.2776810500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.000000000000023,3.0,0.41691925463510415,0.13897308487836804,48.232673450022794,2024,9,75.9375,30.503800000000002,85.0,35.2,53.79835884923071,2.8239739630438185,4.39048561152517
2024-09-09,WW_109,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333),7.31,9.8,9.811,0.3,1.0,1.59,528.0,17.0,4.0,5.76,0.005,170.0,1.1,152.519,0.444,66.089,130.4,0.00219,0.02608,0.00234,0.02763,0.01186,0.00386,0.0105,4.267,52.17,23.94,229.0,0.20923,9.5,6.5,0.05,5,500,200,1500,0.5576378283968598,15.722524563273058,1505.2776810500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.000000000000023,3.0,0.41691925463510415,0.13897308487836804,48.232673450022794,2024,9,75.9375,30.503800000000002,85.0,35.2,53.79835884923071,2.8239739630438185,4.39048561152517
2024-09-09,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),9.43,8.2,8.985,0.3,1.08,0.74,570.0,9.0,4.0,6.08,0.005,110.0,2.1,159.705,0.454,67.983,173.0,0.00228,0.03238,0.00229,0.02523,0.00791,0.00389,0.01115,3.041,54.49,24.54,237.0,0.1826,9.5,6.5,0.05,5,500,200,1500,5.727034268294239,16.01645067373041,1527.11377975,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.2841898199080266,0.4280632733026755,15.705137644161606,2024,9,53.85416666666667,31.941000000000003,55.0,38.0,5.238313338909933,2.834585572349272,4.4517311611928045
2024-09-09,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),6.85,7.9,7.855,0.3,1.0,0.73,632.0,30.0,5.0,5.88,0.005,180.0,1.1,166.788,0.443,86.497,175.1,0.00206,0.04042,0.002,0.0229,0.03024,0.00386,0.01,4.233,60.57,29.26,272.0,0.25027,9.5,6.5,0.05,5,500,200,1500,10.131037941324271,17.25176324884571,1645.7128246000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4320917180371806,0.47736390601239354,24.538843720497535,2024,9,80.72916666666667,33.357600000000005,90.0,42.13333333333333,2.9611970830383223,2.567853462918583,5.255898763566091
2024-09-09,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),13.28,8.6,5.866,0.524,1.21,0.38,598.0,4.0,4.0,5.92,0.005,9.0,4.4,163.567,0.379,70.117,173.6,0.002,0.03301,0.002,0.02,0.00253,0.00326,0.01,0.5,58.42,27.57,259.0,0.16541,9.5,6.5,0.05,5,500,200,1500,2.65094577030122,16.80199748904106,1602.22067265,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.0221137077674787,0.3407045692558262,10.689156599538734,2024,9,13.750000000000004,32.7134,4.5,39.86666666666667,19.766530340621014,2.255684184259634,4.376238629104047
2024-09-09,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.57,7.4,6.633,0.3,1.0,0.89,462.0,4.0,4.0,5.0,0.005,10.0,2.8,109.125,0.465,70.067,120.2,0.002,0.01819,0.002,0.02,0.00853,0.0035,0.01,1.409,46.45,18.01,190.0,0.13239,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,14.216304434476783,1406.7461687500004,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5253561738366614,0.5084520579455538,29.274872526422016,2024,9,94.06249999999999,21.825,5.0,30.8,1.3059587905198942,3.270892250114605,4.980784846370669
2024-09-16,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),6.25,7.8,0.5,0.3,1.0,0.15,154.0,11.0,4.0,5.0,0.005,40.0,2.2,15.322,0.123,23.195,112.8,0.002,0.02182,0.002,0.02,0.002,0.002,0.01,1.809,36.01,12.95,143.0,0.02439,9.5,6.5,0.05,5,500,200,1500,12.138807387334626,12.195940062344864,1040.2453659,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4157563522485457,0.47191878408284854,25.19655581776123,2024,9,86.97916666666667,3.0643999999999996,20.0,10.266666666666667,2.4714124742848593,1.008532342494567,2.229762396483462
2024-09-16,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),6.96,7.2,5.951,2.025,2.98,1.72,328.0,5.0,4.0,5.19,0.005,530.0,1.0,71.261,0.524,36.235,131.8,0.002,0.0208,0.002,0.02278,0.04293,0.002,0.01626,0.613,44.41,16.13,177.0,0.09312,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,13.683077998392047,1396.06266995,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5416568138677138,0.5138856046225713,27.439271434242812,2024,9,79.58333333333334,14.252199999999998,265.0,21.866666666666667,6.85533829113244,3.8295477089407615,2.59551385334999
2024-09-16,WW_96,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),7.67,7.9,9.312,0.3,1.0,0.18,554.0,5.0,4.0,5.43,0.005,430.0,1.5,165.891,0.493,51.321,153.1,0.002,0.03609,0.00303,0.02015,0.00498,0.00201,0.01,1.494,52.62,23.9,230.0,0.1239,9.5,6.5,0.05,5,500,200,1500,10.131037941324271,15.759521152618442,1496.19392845,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4208003880453473,0.4736001293484491,22.870000045422998,2024,9,72.1875,33.1782,215.0,36.93333333333333,2.9611970830383223,3.128267637231402,3.4301034795112826
2024-09-16,WW_73,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833),5.3,7.2,5.933,1.168,1.94,1.14,370.0,6.0,4.0,5.0,0.005,200.0,1.0,79.749,0.515,37.715,131.7,0.002,0.02081,0.002,0.02225,0.0165,0.002,0.02813,1.22,44.48,16.46,179.0,0.09012,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,13.766259363687354,1395.18450955,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5427060024217822,0.5142353341405941,31.364593943916717,2024,9,96.87500000000001,15.9498,100.0,24.666666666666668,3.9540914192803407,3.7410307796355142,2.703226687355103
2024-09-16,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.88,7.2,7.395,0.3,1.12,0.57,468.0,7.0,4.0,5.38,0.005,9.0,3.3,119.442,0.522,75.736,121.9,0.002,0.0168,0.002,0.02,0.00856,0.00348,0.01,2.011,48.64,18.6,198.0,0.12462,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,14.536110856037867,1425.6170539000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5519535902823918,0.5173178634274639,28.777713414933917,2024,9,90.83333333333333,23.888399999999997,4.5,31.2,1.0156056727603615,3.591056818221614,5.312506594447102
2024-09-16,WW_37,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722),7.67,7.4,7.535,0.981,1.93,1.65,398.0,7.0,4.0,5.11,0.005,140.0,1.0,89.094,0.579,39.01,131.6,0.002,0.01968,0.002,0.02702,0.02386,0.002,0.01706,0.906,46.19,17.14,186.0,0.09295,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,14.054076229787983,1411.3957273000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5234747375911253,0.5078249125303751,23.342415780362902,2024,9,72.1875,17.8188,70.0,26.533333333333335,4.270485245000054,4.119801191719697,2.763930713792518
2024-09-23,WW_100,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278),7.54,8.0,0.5,0.3,1.0,0.15,156.0,4.0,4.0,5.0,0.005,1000.0,1.9,18.317,0.135,24.218,109.9,0.002,0.02115,0.00258,0.02,0.002,0.002,0.01,1.359,32.53,11.6,129.0,0.0272,9.5,6.5,0.05,5,500,200,1500,8.407577998275155,11.536633936629144,1092.99818615,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.337728880922574,0.44590962697419134,23.745298692252327,2024,9,73.54166666666667,3.6634,500.0,10.4,3.5682095374142957,1.1701853481835036,2.215740182086303
2024-09-23,WW_108,41.8459,-87.66064167,POINT (-87.66064167 41.8459),6.08,7.2,3.471,0.343,1.0,0.49,264.0,5.0,4.0,5.0,0.005,110.0,2.7,49.984,0.326,30.298,118.4,0.002,0.0217,0.00273,0.02,0.00409,0.002,0.011,2.826,38.9,14.06,155.0,0.06036,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,12.737727118467719,1337.4486528,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.528799160014111,0.5095997200047037,27.974969151772147,2024,9,88.75,9.9968,55.0,17.6,1.1611758191893469,2.55932629870325,2.2653579961047456
2024-09-23,WW_99,41.83855,-87.66398333,POINT (-87.66398333 41.83855),5.83,7.5,2.679,0.3,1.0,0.34,314.0,10.0,4.0,5.0,0.005,150.0,24.4,63.53,0.336,32.992,125.2,0.002,0.01796,0.002,0.02001,0.00301,0.002,0.01,,38.19,14.14,154.0,0.06949,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,12.69333375861992,1321.0397134999998,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4907250950550321,0.49690836501834407,28.281232961063544,2024,9,91.35416666666667,12.706,75.0,20.933333333333334,1.5082801289318906,2.647058734840449,2.4974268118397487
2024-09-23,WW_75,41.819575,-87.74331389,POINT (-87.74331389 41.819575),6.01,7.3,3.095,0.3,1.0,0.29,262.0,5.0,4.0,5.0,0.005,1200.0,4.5,45.627,0.301,29.696,118.4,0.002,0.02022,0.00231,0.02,0.002,0.002,0.01,2.133,37.52,13.49,149.0,0.05814,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,12.469346573568961,1320.09374965,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5149176342527912,0.5049725447509305,32.06274450046582,2024,9,89.47916666666667,9.125399999999999,600.0,17.466666666666665,1.1444312426347893,2.4139195925312076,2.2495372020262487
2024-09-23,WW_41,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111),6.12,6.8,5.623,0.328,1.3,0.44,282.0,9.0,5.0,5.89,0.005,72000.0,3.3,58.26,0.354,41.057,89.7,0.002,0.01547,0.002,0.02365,0.01969,0.00253,0.01,2.794,34.21,11.42,132.0,0.07523,9.5,6.5,0.05,5,500,200,1500,41.996353609392564,11.680585190378059,1247.2662670000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5355664203914199,0.5118554734638067,304.016357853201,2024,9,88.33333333333334,11.652,36000.0,18.8,0.7810201882066309,3.0306700754308893,3.291759032235576
2024-09-23,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.21,7.2,6.334,1.385,2.31,0.5,522.0,5.0,4.0,5.55,0.005,20.0,4.8,118.642,0.501,82.389,131.5,0.002,0.01844,0.002,0.02136,0.0119,0.00385,0.01,1.046,45.96,17.78,188.0,0.1243,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,14.135389065897469,1390.5726938999999,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5472281866736877,0.5157427288912292,34.31786073948605,2024,9,108.22916666666667,23.728399999999997,10.0,34.8,4.688712855910335,3.544295793093482,5.924825099860966
2024-09-23,WW_48,41.67955,-87.99958889,POINT (-87.99958889 41.67955),4.74,7.1,7.303,0.628,1.56,0.55,434.0,5.0,4.0,5.41,0.005,380.0,8.8,104.839,0.496,81.617,125.1,0.002,0.01799,0.002,0.02064,0.00887,0.00372,0.01,1.603,44.47,17.26,182.0,0.11846,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,13.890232954766445,1382.16362505,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5524380760162602,0.5174793586720867,33.955543210778735,2024,9,102.70833333333334,20.9678,190.0,28.933333333333334,1.9111006974056206,3.570854438620464,5.905017215096186
2024-09-30,WW_86,41.63131944,-87.5391,POINT (-87.5391 41.63131944),6.51,7.2,4.721,0.3,1.47,0.33,616.0,11.0,4.0,6.58,0.005,40.0,,97.654,0.559,154.985,180.7,0.002,0.01417,0.002,0.05149,0.01765,0.00284,,18.364,46.44,36.75,267.0,0.13103,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,17.07997367971523,1693.2851793000004,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5773064964951695,0.5257688321650565,27.211710264601138,2024,9,84.27083333333334,19.5308,20.0,41.06666666666667,1.0156056727603615,3.27283876709885,9.15291776569322
2024-09-30,WW_56,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056),7.15,7.6,1.197,0.3,1.0,0.15,346.0,7.0,4.0,5.0,0.005,30.0,,64.988,0.221,48.592,118.3,0.002,0.02541,0.002,0.02,0.002,0.002,,5.14,35.65,16.21,156.0,0.05688,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,12.781988753125354,1326.8193146000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4734026822071307,0.4911342274023769,23.395643593114567,2024,9,77.60416666666666,12.9976,15.0,23.066666666666666,1.7613695004928893,1.728995419010698,3.6622921799001062
2024-09-30,WW_76,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389),6.8,6.9,6.276,0.3,1.0,0.38,404.0,7.0,4.0,5.0,0.005,170.0,,91.095,0.362,55.278,124.3,0.002,0.01271,0.002,0.02,0.01254,0.00258,,3.95,45.07,17.11,183.0,0.12575,9.5,6.5,0.05,5,500,200,1500,39.15835902948058,13.93134798869593,1398.7600802500003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.564864869368907,0.521621623122969,26.506154035031095,2024,9,81.25,18.219,85.0,26.933333333333334,0.7661199484231282,2.5984563754615224,3.9519286245372522
2024-09-30,WW_57,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778),5.3,7.2,1.673,0.3,1.04,0.34,378.0,23.0,4.0,6.05,0.005,310.0,,74.416,0.292,72.348,113.6,0.002,0.02577,0.002,0.06632,0.04514,0.002,,4.488,41.65,17.38,176.0,0.13924,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,13.641324992927256,1389.4945272,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5411173090199703,0.5137057696733235,31.425866810396503,2024,9,96.87500000000001,14.883199999999999,155.0,25.2,1.0156056727603615,2.1405545293539734,5.206785531267259
2024-09-30,WW_59,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),6.45,6.9,5.235,0.3,1.12,0.53,374.0,13.0,4.0,5.42,0.005,70.0,,88.059,0.344,55.829,103.7,0.002,0.01499,0.002,0.03125,0.02639,0.00289,,3.757,39.87,15.06,162.0,0.12631,9.5,6.5,0.05,5,500,200,1500,39.15835902948058,13.044859971201726,1326.45112405,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5529161559042537,0.5176387186347512,27.068730765719952,2024,9,84.89583333333333,17.6118,35.0,24.933333333333334,0.7661199484231282,2.6370539872365515,4.20889989746019
2024-09-30,WW_43,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),5.65,7.0,3.251,0.3,1.0,0.39,378.0,15.0,4.0,5.12,0.005,40.0,,85.771,0.315,56.486,109.3,0.002,0.01887,0.002,0.02553,0.02412,0.00246,,3.776,41.02,16.14,169.0,0.11085,9.5,6.5,0.05,5,500,200,1500,36.092746473944665,13.345938253084855,1353.67937445,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.551893078281867,0.5172976927606223,29.48582349526189,2024,9,93.22916666666666,17.1542,20.0,25.2,0.8311919410637532,2.360268675206774,4.172775405028998
2024-09-30,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.31,7.1,5.504,0.456,1.22,0.47,434.0,5.0,4.0,5.89,0.005,150.0,,86.337,0.396,61.719,112.7,0.002,0.01689,0.002,0.02891,0.03045,0.00283,,2.24,40.85,14.62,162.0,0.12041,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,13.044859971201726,1328.08194415,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5412047608375452,0.5137349202791818,34.12961381087933,2024,9,107.1875,17.267400000000002,75.0,28.933333333333334,1.3876782134028074,3.0356784271676585,4.6472283033334545
2024-09-30,WW_129,41.64097222,-87.69861111,POINT (-87.69861111 41.64097222),7.83,7.7,1.358,0.3,1.0,0.15,358.0,8.0,4.0,7.99,,,,,,,,0.002,,0.00254,0.10701,0.0098,0.00216,,,,,,,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.6386768622284245,0.5462256207428081,23.373985449981642,2024,9,70.52083333333334,,,23.866666666666667,2.0774532212551167,,
2024-09-30,WW_130,41.64458333,-87.67522222,POINT (-87.67522222 41.64458333),6.53,7.2,1.18,0.3,1.0,0.15,380.0,9.0,4.0,8.44,,,,,,,,0.002,,0.00248,0.13078,0.05035,0.00229,,,,,,,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,,,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.739573580032933,0.5798578600109777,29.33577000129984,2024,9,84.0625,,,25.333333333333332,1.0156056727603615,,
2024-10-07,WW_109,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111),7.05,7.3,13.968,0.3,1.0,2.63,578.0,22.0,4.0,6.59,0.005,270.0,1.4,150.716,0.587,78.111,143.3,0.002,0.02768,0.00246,0.04313,0.0188,0.00491,,3.057,63.57,27.14,271.0,0.20802,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,17.21752246133941,1657.3536121999998,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5678123231735122,0.522604107724504,26.236802216031165,2024,10,78.64583333333334,30.1432,135.0,38.53333333333333,1.1444312426347893,3.4093174631719645,4.712995429883796
2024-10-07,WW_109,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333),7.05,7.3,13.968,0.3,1.0,2.63,578.0,22.0,4.0,6.59,0.005,270.0,1.4,150.716,0.587,78.111,143.3,0.002,0.02768,0.00246,0.04313,0.0188,0.00491,,3.057,63.57,27.14,271.0,0.20802,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,17.21752246133941,1657.3536121999998,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5678123231735122,0.522604107724504,26.236802216031165,2024,10,78.64583333333334,30.1432,135.0,38.53333333333333,1.1444312426347893,3.4093174631719645,4.712995429883796
2024-10-07,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),8.53,7.9,9.228,0.3,1.1,0.97,592.0,25.0,4.0,6.17,0.005,100.0,2.7,160.881,0.535,76.086,164.4,0.002,0.03652,0.00227,0.03113,0.02114,0.00429,,3.906,62.12,27.06,267.0,0.18045,9.5,6.5,0.05,5,500,200,1500,10.131037941324271,17.07997367971523,1633.4060489500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4308876541125026,0.4769625513708342,19.266944918554724,2024,10,63.22916666666667,32.1762,50.0,39.46666666666667,2.9611970830383223,3.1323233280820832,4.658119152240818
2024-10-07,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),6.75,7.7,8.236,0.3,1.44,0.8,592.0,25.0,4.0,6.32,0.005,70.0,1.0,164.084,0.518,77.679,169.2,0.002,0.03894,0.002,0.02211,0.04021,0.00378,,2.481,63.94,28.34,276.0,0.17662,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,17.388150143579093,1662.5944478000001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4961988900129384,0.4987329633376461,25.344274323363095,2024,10,81.77083333333334,32.8168,35.0,39.46666666666667,2.0774532212551167,2.979040298839848,4.672155624168445
2024-10-07,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),12.95,8.5,7.447,0.3,1.0,0.47,592.0,4.0,4.0,6.54,0.005,10.0,2.5,165.297,0.461,75.006,179.7,0.00205,0.03204,0.002,0.02384,0.00629,0.00314,0.01,0.5,64.81,29.77,284.0,0.15556,9.5,6.5,0.05,5,500,200,1500,3.20300036823248,17.65822048980577,1690.08727615,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.0983823206806018,0.3661274402268673,7.281837989950145,2024,10,17.187500000000004,33.059400000000004,5.0,39.46666666666667,9.366218092742518,2.6106820914720084,4.4379956620265695
2024-10-07,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.85,6.8,5.146,0.3,1.0,0.39,352.0,5.0,4.0,5.04,0.005,10.0,2.7,90.011,0.405,53.59,112.7,0.002,0.0151,0.002,0.02665,0.03105,0.00287,0.01,1.424,41.88,15.04,167.0,0.10326,9.5,6.5,0.05,5,500,200,1500,41.996353609392564,13.260511828344777,1342.5034824500003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5601394637198303,0.5200464879066101,32.20042588520828,2024,10,101.5625,18.002200000000002,5.0,23.466666666666665,0.7143477331158209,3.054180752920104,3.9917959767375044
2024-10-14,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),7.41,7.7,0.5,0.3,1.0,0.15,164.0,9.0,4.0,5.0,0.005,360.0,4.3,17.802,0.135,26.497,122.8,0.002,0.02663,0.002,0.02,0.002,0.002,0.01,3.327,40.77,13.8,159.0,0.02789,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,12.913995525185875,1187.7721219,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4523785662177757,0.48412618873925856,23.41272604919157,2024,10,74.89583333333334,3.5604,180.0,10.933333333333334,2.0774532212551167,1.0453774723455072,2.2308151127182976
2024-10-14,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),7.27,7.0,10.978,0.865,2.25,2.15,370.0,4.0,4.0,6.27,0.005,230.0,1.0,86.727,0.659,39.991,122.7,0.002,0.01843,0.002,0.02174,0.01268,0.002,0.02086,0.709,45.64,16.85,183.0,0.11678,9.5,6.5,0.05,5,500,200,1500,36.092746473944665,13.93134798869593,1402.8967946500004,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5595763506650118,0.5198587835550039,25.428811562589622,2024,10,76.35416666666667,17.3454,115.0,24.666666666666668,2.396603430067155,4.730339092345701,2.8506017087291937
