Collect_dt,Sampling,Lat,Lon,geometry,DO  ,pH   ,NO2+NO3,NH3_N ,TKN  ,Tot P,TDS,SS  ,VSS ,TOC ,CN   ,FEC_COL,Chlorophyll-A,Cl,F    ,SO4   ,ALK,As sol,Ba tot,Cu sol,Fe sol,Mn sol,Ni sol,Zn sol,Hg LL,Ca tot,Mg tot,Hardness,B tot,sn_ph_upper,sn_ph_lower,sn_P,sn_DO,sn_CL,sn_FEC,sn_TDS,sn_NH3,sn_F,sn_SO4,vo_ph,vo_DO,vo_NH3_N,vo_Tot P,vo_TDS,vo_FEC_COL,vo_Cl,vo_F,vo_SO4,vo_As sol,vo_Ba tot,vo_Cu sol,vo_Fe sol,vo_Mn sol,vo_Ni sol,vo_Zn sol,vo_Hg LL,vo_Ca tot,vo_Mg tot,vo_Hardness,vo_B tot,vo_CN,Q_pH,sn_ph_eff,k_const,Wn_ph,WQI,year,month
2023-06-20,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.44,9.1,4.402,0.826,1.83,1.07,460.0,5.0,4.0,6.6,0.0061,40.0,3.6,124.174,0.45,82.251,142.0,0.002,0.01736,0.00615,0.02224,0.02273,0.00752,0.01178,0.873,48.94,18.9,200.0,0.16838,9.5,6.5,0.05,5,500,200,1500,1.1385491665564544,14.615127296775627,1428.2960133000001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,0.671847431583838,0.22394914386127932,57.289497128077166,2023,6
2023-06-20,WW_48,41.67955,-87.99958889,POINT (-87.99958889 41.67955),6.06,7.2,5.447,0.3,1.8,1.19,468.0,6.0,4.0,7.13,0.0056,390.0,11.0,120.058,0.455,86.469,135.0,0.002,0.01816,0.002,0.0254,0.01445,0.00368,0.01152,0.5,50.88,19.03,205.0,0.1622,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,14.811091174134862,1450.0950711000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5550645983701974,0.5183548661233991,29.672805676203247,2023,6
2023-06-26,WW_86,41.63131944,-87.5391,POINT (-87.5391 41.63131944),7.55,7.6,8.427,0.3,1.53,0.6,672.0,14.0,5.0,9.22,0.005,4100.0,12.5,119.731,0.449,155.347,158.0,0.00222,0.01922,0.002,0.06609,0.03659,0.00277,0.01282,5.054,56.28,38.73,300.0,0.17072,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,18.18805368895732,1790.5237564500005,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5261305060078696,0.5087101686692899,38.548909057920056,2023,6
2023-06-26,WW_56,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056),10.0,8.6,1.086,0.3,1.0,0.5,322.0,15.0,4.0,5.0,0.005,60.0,35.2,64.174,0.211,48.51,121.0,0.00202,0.02389,0.002,0.002,0.002,0.002,0.01,8.704,36.26,15.55,155.0,0.06782,9.5,6.5,0.05,5,500,200,1500,2.65094577030122,12.737727118467719,1324.0100133,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.0025202512616873,0.3341734170872291,14.210787738469639,2023,6
2023-06-26,WW_76,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389),8.74,7.4,3.395,0.494,1.97,1.74,448.0,10.0,4.0,7.23,0.005,1600.0,35.0,105.518,0.331,62.507,130.6,0.00264,0.01728,0.002,0.02818,0.01675,0.002,0.01034,4.634,41.58,15.63,168.0,0.12093,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,13.30328359379882,1331.3977781,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5141135178191887,0.5047045059397296,25.065576996443532,2023,6
2023-06-26,WW_57,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778),0.62,7.4,3.449,0.3,1.8,0.72,968.0,11.0,7.0,7.93,0.005,29000.0,42.1,129.984,0.404,458.275,128.3,0.00258,0.0288,0.002,0.07545,0.06187,0.00232,0.01,1.854,47.02,20.11,200.0,0.16605,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,14.615127296775627,1422.7936528000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5298542031579199,0.5099514010526399,156.0277523995294,2023,6
2023-06-26,WW_59,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),7.14,7.5,2.922,0.644,2.37,3.75,582.0,14.0,7.0,8.23,0.005,9300.0,81.8,126.664,0.4,141.967,154.7,0.00308,0.02169,0.0076,0.03287,0.00686,0.00824,0.01392,1.07,49.42,19.79,205.0,0.16744,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,14.811091174134862,1443.8388588,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5163333994716166,0.5054444664905389,59.470797601930904,2023,6
2023-06-26,WW_43,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),9.09,8.4,2.616,0.3,1.54,1.82,444.0,18.0,8.0,6.7,0.005,4500.0,69.8,96.315,0.325,99.111,134.3,0.0028,0.02134,0.002,0.002,0.002,0.002,0.01,1.512,42.59,17.55,179.0,0.12811,9.5,6.5,0.05,5,500,200,1500,3.8826410021556113,13.766259363687354,1379.4956792500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.1468903637435035,0.38229678791450117,28.61972225239494,2023,6
2023-06-26,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),7.8,7.8,4.591,0.3,1.16,0.99,466.0,9.0,6.0,5.98,0.005,30.0,15.4,107.294,0.385,75.996,134.3,0.002,0.01926,0.002,0.002,0.002,0.00283,0.01,1.946,47.16,18.43,194.0,0.12177,9.5,6.5,0.05,5,500,200,1500,12.138807387334626,14.376966998729417,1422.8010173,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.441672203470381,0.4805574011567937,21.191007455533697,2023,6
2023-07-05,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.12,7.1,2.715,0.333,1.0,0.67,372.0,10.0,4.0,5.0,0.005,1900.0,6.3,106.329,0.276,57.362,102.7,0.002,0.01864,0.0022,0.04693,0.01888,0.00221,0.01,3.188,36.91,13.77,149.0,0.13497,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,12.469346573568961,1262.60592055,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5327544646148858,0.5109181548716286,41.161116348155154,2023,7
2023-07-10,WW_109,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111),6.14,7.7,3.368,0.3,1.0,0.71,564.0,20.0,4.0,6.06,0.005,1400.0,3.1,181.33,0.273,57.142,144.0,0.002,0.03283,0.002,0.0649,0.03097,0.00235,0.01,2.044,49.04,21.24,210.0,0.10574,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,15.004865618740734,1409.9684235,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4757909950390695,0.49193033167968986,31.71561632204522,2023,7
2023-07-10,WW_109,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333),6.14,7.7,3.368,0.3,1.0,0.71,564.0,20.0,4.0,6.06,0.005,1400.0,3.1,181.33,0.273,57.142,144.0,0.002,0.03283,0.002,0.0649,0.03097,0.00235,0.01,2.044,49.04,21.24,210.0,0.10574,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,15.004865618740734,1409.9684235,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4757909950390695,0.49193033167968986,31.71561632204522,2023,7
2023-07-10,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),7.0,7.8,4.121,0.395,1.0,0.57,612.0,16.0,4.0,5.63,0.005,1200.0,3.3,194.983,0.317,57.933,154.9,0.00237,0.03914,0.00202,0.05144,0.02201,0.00255,0.01,2.914,51.08,22.5,220.0,0.13676,9.5,6.5,0.05,5,500,200,1500,12.138807387334626,15.386144851926264,1432.84034985,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.451227433761416,0.483742477920472,28.071559959338483,2023,7
2023-07-10,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),5.85,7.7,3.724,0.3,1.0,0.53,606.0,11.0,4.0,5.89,0.005,330.0,7.7,194.852,0.301,64.214,152.0,0.00218,0.03855,0.00203,0.04561,0.02617,0.0026,0.01,1.846,50.85,23.42,223.0,0.13418,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,15.498963869215624,1443.7050134000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4804691804691112,0.4934897268230371,28.76741854104575,2023,7
2023-07-10,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),10.04,8.2,2.616,0.3,1.0,0.37,552.0,16.0,4.0,6.3,0.005,490.0,20.3,183.518,0.25,54.012,142.8,0.00225,0.03584,0.002,0.04965,0.00905,0.00217,0.01,1.11,48.04,20.75,205.0,0.11234,9.5,6.5,0.05,5,500,200,1500,5.727034268294239,14.811091174134862,1389.9952781000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.275759430133608,0.4252531433778693,15.123316421806043,2023,7
2023-07-10,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.31,7.1,3.916,0.341,1.0,0.54,502.0,7.0,4.0,5.5,0.005,650.0,10.6,132.65,0.351,63.958,145.4,0.00232,0.02119,0.002,0.02815,0.02702,0.00328,0.01,1.141,50.29,18.58,202.0,0.16061,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,14.693780617249345,1427.4292175,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.562040895650073,0.5206802985500244,36.45047298397399,2023,7
2023-07-17,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),8.37,8.2,8.592,0.3,1.0,0.15,140.0,6.0,4.0,5.0,0.005,140.0,2.3,14.812,0.108,22.777,107.6,0.002,0.02092,0.002,0.02,0.002,0.002,0.01,1.743,30.76,11.39,124.0,0.0294,9.5,6.5,0.05,5,500,200,1500,5.727034268294239,11.29324317211838,950.7838314000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.2419109200750562,0.4139703066916854,17.81295013124125,2023,7
2023-07-17,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),7.58,7.2,5.705,0.3,1.21,1.21,410.0,5.0,4.0,5.0,0.005,220.0,1.0,97.922,0.41,38.747,143.8,0.002,0.02347,0.00288,0.02388,0.00443,0.002,0.01586,1.302,46.4,17.29,187.0,0.14719,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,14.09478271855529,1406.6153699000001,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5467600563078165,0.5155866854359389,23.93628346939554,2023,7
2023-07-17,WW_96,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),6.86,7.8,2.404,0.3,1.0,0.23,492.0,4.0,4.0,6.2,0.005,450.0,1.5,164.129,0.258,37.211,152.8,0.00231,0.03238,0.00234,0.0693,0.01811,0.002,0.01,1.618,42.17,18.66,182.0,0.10644,9.5,6.5,0.05,5,500,200,1500,12.138807387334626,13.890232954766445,1326.01303055,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4365182697038144,0.47883942323460477,25.39326430580076,2023,7
2023-07-17,WW_73,41.93235833,-87.68288333,POINT (-87.68288333 41.93235833),6.84,7.4,5.712,0.3,1.0,0.68,414.0,9.0,4.0,5.0,0.005,500.0,1.0,105.879,0.382,38.43,148.2,0.002,0.02595,0.002,0.0313,0.01241,0.002,0.01149,2.12,47.75,18.02,193.0,0.13075,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,14.336945528808577,1420.5608930500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5267507240492453,0.5089169080164151,27.05710418209302,2023,7
2023-07-17,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),4.5,7.1,3.417,0.429,1.3,0.52,426.0,5.0,4.0,5.61,0.005,210.0,5.3,108.35,0.33,55.677,148.5,0.002,0.0227,0.002,0.03552,0.0213,0.00245,0.01,1.053,49.25,18.36,199.0,0.16481,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,14.575664798950477,1439.7019325000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5607109538888373,0.5202369846296124,34.065147283918044,2023,7
2023-07-17,WW_37,41.96484722,-87.69722778,POINT (-87.69722778 41.96484722),8.17,7.4,5.928,0.3,1.0,0.93,422.0,6.0,4.0,5.0,0.005,600.0,1.3,111.953,0.38,38.953,147.2,0.002,0.02663,0.00269,0.028,0.00648,0.002,0.0129,1.848,48.41,18.41,197.0,0.13065,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,14.496464792677694,1429.1293113499999,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.528551767861074,0.5095172559536914,23.23238742762978,2023,7
2023-07-24,WW_100,41.88750278,-87.63414167,POINT (-87.63414167 41.88750278),8.28,8.2,0.5,0.3,1.0,0.15,176.0,4.0,4.0,5.0,0.005,860.0,1.2,17.363,0.117,22.853,108.9,0.002,0.02266,0.00494,0.02,0.002,0.002,0.01,0.992,33.67,12.23,134.0,0.03257,9.5,6.5,0.05,5,500,200,1500,5.727034268294239,11.775716756748812,1078.22920985,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.2477253778646082,0.41590845928820275,20.37839802020909,2023,7
2023-07-24,WW_108,41.8459,-87.66064167,POINT (-87.66064167 41.8459),6.37,7.5,3.32,0.3,1.15,0.6,382.0,6.0,4.0,5.0,0.005,40.0,3.4,85.745,0.349,35.506,135.3,0.002,0.02607,0.00219,0.02,0.00756,0.002,0.01018,2.26,45.93,17.12,185.0,0.09203,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,14.013268812234124,1410.9871977500004,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5075096621139024,0.5025032207046342,26.46048347364278,2023,7
2023-07-24,WW_99,41.83855,-87.66398333,POINT (-87.66398333 41.83855),5.29,7.4,0.745,1.235,4.71,0.41,358.0,22.0,17.0,5.65,0.005,210.0,273.4,86.382,0.331,32.889,155.5,0.002,0.03139,0.002,0.04947,0.01854,0.002,0.01,,39.65,14.37,158.0,0.0836,9.5,6.5,0.05,5,500,200,1500,22.97162836819467,12.870121753666156,1313.7185269,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5083126874118675,0.5027708958039558,30.78024292089831,2023,7
2023-07-24,WW_75,41.819575,-87.74331389,POINT (-87.74331389 41.819575),5.89,7.5,2.077,0.3,1.38,0.41,312.0,6.0,4.0,5.0,0.005,150.0,10.9,64.619,0.265,31.908,129.6,0.002,0.02445,0.002,0.02,0.00528,0.002,0.01,2.117,38.44,14.26,155.0,0.07103,9.5,6.5,0.05,5,500,200,1500,19.89020436226586,12.737727118467719,1323.58857605,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4913387495031076,0.4971129165010359,28.039446892403156,2023,7
2023-07-24,WW_41,41.80121111,-87.80188889,POINT (-87.80188889 41.80121111),6.41,7.1,4.585,0.3,3.08,0.21,376.0,4.0,4.0,5.36,0.005,6400.0,7.4,89.578,0.318,38.783,116.6,0.002,0.01953,0.002,0.02348,0.01414,0.002,0.01,1.416,43.25,14.88,169.0,0.12156,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,13.345938253084855,1350.0739551,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5453528511490735,0.5151176170496912,51.496549849917336,2023,7
2023-07-24,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.36,7.3,4.241,0.3,1.55,0.47,464.0,5.0,4.0,5.0,0.005,110.0,7.6,109.563,0.34,61.828,136.0,0.002,0.02076,0.002,0.02,0.01849,0.00237,0.01,1.614,47.43,17.31,190.0,0.13927,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,14.216304434476783,1406.3313608500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5379870176990893,0.5126623392330297,30.459005129576596,2023,7
2023-07-24,WW_48,41.67955,-87.99958889,POINT (-87.99958889 41.67955),6.75,7.2,4.059,0.3,1.44,0.55,464.0,11.0,4.0,5.0,0.005,450.0,17.2,101.689,0.333,56.759,135.6,0.002,0.02202,0.002,0.02,0.01085,0.002,0.01,2.607,43.66,16.04,175.0,0.1326,9.5,6.5,0.05,5,500,200,1500,29.539023663053808,13.599462574117622,1360.0854325500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.540544620547407,0.5135148735158023,27.356941777847677,2023,7
2023-07-31,WW_86,41.63131944,-87.5391,POINT (-87.5391 41.63131944),8.88,7.6,3.666,0.3,1.27,0.15,514.0,11.0,4.0,5.9,0.005,200.0,9.7,94.67,0.406,98.058,145.1,0.002,0.02291,0.002,0.07891,0.01281,0.002,0.01,47.16,56.77,26.46,251.0,0.17109,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,16.52003747223815,1638.8279765000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5131911091242478,0.5043970363747493,19.267780665531124,2023,7
2023-07-31,WW_56,41.65033056,-87.61712222,POINT (-87.61712222 41.65033056),9.93,8.5,0.5,0.3,1.07,0.35,388.0,8.0,4.0,5.0,0.005,9.0,19.6,101.135,0.221,54.284,119.5,0.002,0.0267,0.002,0.02,0.002,0.002,0.01,7.021,38.99,16.44,165.0,0.07544,9.5,6.5,0.05,5,500,200,1500,3.20300036823248,13.174612861111527,1324.80809825,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.0754241700747937,0.3584747233582646,13.834240639483074,2023,7
2023-07-31,WW_76,41.65751389,-87.64114722,POINT (-87.64114722 41.65751389),9.72,7.6,4.586,0.3,1.16,0.55,462.0,5.0,4.0,5.0,0.005,120.0,12.9,112.535,0.302,55.639,131.8,0.0029,0.02337,0.002,0.02,0.00596,0.002,0.01,2.461,47.8,17.86,193.0,0.12571,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,14.336945528808577,1414.2573282500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.492160341336772,0.49738678044559065,16.093447925548364,2023,7
2023-07-31,WW_57,41.65167778,-87.66059167,POINT (-87.66059167 41.65167778),4.31,7.7,1.367,0.3,1.23,0.99,560.0,21.0,4.0,6.21,0.005,2300.0,26.8,94.801,0.292,145.866,133.8,0.00226,0.03491,0.002,0.06252,0.07061,0.002,0.01,5.73,45.86,17.38,186.0,0.15664,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,14.054076229787983,1405.99091295,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4660318584254537,0.4886772861418179,40.38827443865142,2023,7
2023-07-31,WW_59,41.65534167,-87.73824167,POINT (-87.73824167 41.65534167),8.34,7.6,4.078,0.3,1.0,0.72,438.0,9.0,4.0,5.05,0.005,140.0,18.8,103.587,0.301,63.768,125.5,0.00275,0.02177,0.002,0.02251,0.01123,0.002,0.01,2.158,45.63,16.37,181.0,0.12942,9.5,6.5,0.05,5,500,200,1500,17.03220135900219,13.849013735750638,1379.7691316500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4866696643799275,0.4955565547933092,20.391562581949263,2023,7
2023-07-31,WW_43,41.69633889,-87.93630833,POINT (-87.93630833 41.69633889),8.05,7.7,3.164,0.3,1.02,1.24,598.0,12.0,5.0,5.57,0.005,110.0,37.8,120.518,0.324,147.257,135.3,0.00264,0.02825,0.002,0.02596,0.0043,0.00211,0.01,2.083,48.98,18.44,198.0,0.14354,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,14.536110856037867,1424.5980281000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.471140810872591,0.4903802702908637,21.03741976816244,2023,7
2023-07-31,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.05,7.1,3.105,0.481,1.14,0.57,408.0,5.0,4.0,5.0,0.005,300.0,5.7,92.844,0.33,55.413,116.8,0.002,0.01967,0.002,0.02,0.016,0.0021,0.01,2.055,41.23,14.47,163.0,0.09857,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,13.088232961571205,1325.4996898,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5418049300408725,0.5139349766802909,32.287623131297615,2023,7
2023-08-07,WW_109,41.82281111,-87.84154444,POINT (-87.84154444 41.82281111),5.82,7.7,6.301,0.3,1.42,1.05,578.0,13.0,4.0,6.34,0.005,1500.0,11.7,166.365,0.348,59.56,140.6,0.00234,0.03147,0.00266,0.04564,0.02108,0.00264,0.01013,1.701,48.28,21.03,207.0,0.15452,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,14.888859341776927,1413.4004267499997,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4746646710472802,0.4915548903490934,33.08812439730193,2023,8
2023-08-07,WW_109,41.82283333,-87.84156667,POINT (-87.84156667 41.82283333),5.82,7.7,6.301,0.3,1.42,1.05,578.0,13.0,4.0,6.34,0.005,1500.0,11.7,166.365,0.348,59.56,140.6,0.00234,0.03147,0.00266,0.04564,0.02108,0.00264,0.01013,1.701,48.28,21.03,207.0,0.15452,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,14.888859341776927,1413.4004267499997,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4746646710472802,0.4915548903490934,33.08812439730193,2023,8
2023-08-07,WW_22,41.82093333,-87.8109,POINT (-87.8109 41.82093333),6.76,7.8,4.739,0.3,1.08,0.54,646.0,7.0,4.0,6.56,0.005,530.0,7.8,193.503,0.362,61.21,163.0,0.00246,0.03619,0.00239,0.04325,0.01331,0.00362,0.01,1.3,52.03,23.7,228.0,0.15595,9.5,6.5,0.05,5,500,200,1500,12.138807387334626,15.685453485522945,1462.8835838500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4538743798140865,0.48462479327136215,26.3413488449047,2023,8
2023-08-07,WW_23,41.73564167,-87.88147778,POINT (-87.88147778 41.73564167),4.99,7.7,4.391,0.3,1.4,0.47,588.0,14.0,4.0,6.49,0.005,800.0,24.2,175.238,0.329,56.25,160.7,0.00261,0.03859,0.00221,0.0469,0.01634,0.003,0.01,2.377,50.8,23.37,223.0,0.15902,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,15.498963869215624,1462.2804521000003,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.480488466121725,0.49349615537390834,33.16369950055271,2023,8
2023-08-07,WW_91,41.59656667,-88.06853333,POINT (-88.06853333 41.59656667),8.87,8.2,3.416,0.3,1.17,0.35,642.0,8.0,4.0,6.23,0.005,60.0,13.5,172.12,0.294,55.836,163.8,0.00217,0.03949,0.002,0.02855,0.0045,0.002,0.01,1.68,50.92,23.8,225.0,0.25305,9.5,6.5,0.05,5,500,200,1500,5.727034268294239,15.573788519164037,1472.3937540000002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.2812298777390556,0.42707662591301854,16.94213413793377,2023,8
2023-08-07,WW_92,41.57058889,-88.07831944,POINT (-88.07831944 41.57058889),5.45,7.3,3.793,0.3,1.47,0.87,436.0,6.0,4.0,5.0,0.005,9.0,8.9,110.459,0.381,61.91,139.2,0.00246,0.02073,0.002,0.02,0.00888,0.00265,0.01,2.205,44.83,16.7,181.0,0.1253,9.5,6.5,0.05,5,500,200,1500,26.213894625012077,13.849013735750638,1373.26100405,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.53354661650169,0.5111822055005634,29.7418347928471,2023,8
2023-08-14,WW_112,42.04098056,-87.70971944,POINT (-87.70971944 42.04098056),5.09,7.7,0.5,0.3,1.0,0.15,164.0,4.0,4.0,5.0,0.005,30.0,1.0,15.371,0.115,24.044,111.0,0.002,0.02285,0.002,0.02097,0.00302,0.002,0.01,0.911,35.0,12.54,139.0,0.02751,9.5,6.5,0.05,5,500,200,1500,14.440758373310166,12.010724518577424,1026.91645745,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4399238835718724,0.4799746278572908,28.98105462110003,2023,8
2023-08-14,WW_36,42.01193611,-87.71043611,POINT (-87.71043611 42.01193611),7.56,7.1,7.888,0.736,1.43,2.34,402.0,4.0,4.0,5.0,0.005,280.0,1.0,104.558,0.573,41.46,129.3,0.002,0.02115,0.00236,0.02,0.00903,0.002,0.02073,0.889,50.58,18.57,203.0,0.16948,9.5,6.5,0.05,5,500,200,1500,32.86064417497884,14.732972749688434,1457.6139461,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.5625181720409753,0.5208393906803251,24.625988005803382,2023,8
2023-08-14,WW_96,41.97428333,-87.70614444,POINT (-87.70614444 41.97428333),7.48,7.9,6.643,0.3,1.01,0.15,594.0,4.0,4.0,5.59,0.005,210.0,4.7,221.333,0.404,48.835,146.9,0.002,0.03578,0.00264,0.02267,0.00617,0.00203,0.01,1.395,52.32,24.1,230.0,0.13214,9.5,6.5,0.05,5,500,200,1500,10.131037941324271,15.759521152618442,1443.6875823500002,7.0,14.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3.0,1.4207513196536943,0.4735837732178981,22.633370763873828,2023,8
